,has_company_logo,employment_type,required_experience,required_education,industry,function,fraudulent,state,words_count,words_mapped
5614,1,1,2,0,109,20,0,39,1024,1
5615,1,2,6,6,84,32,0,35,2075,2
5616,1,2,6,6,84,24,0,5,3333,4
5617,1,0,6,1,31,23,0,28,171,0
5618,1,0,6,1,31,23,0,5,171,0
5619,1,1,0,4,32,21,0,10,1806,2
5620,1,1,2,4,26,24,0,11,1589,2
5621,1,4,6,1,59,37,0,0,1896,2
5622,1,1,0,0,109,20,0,33,1022,1
5623,1,0,6,1,31,23,0,35,158,0
5624,1,0,6,1,31,23,0,35,171,0
5625,1,1,1,6,41,9,0,5,495,0
5626,1,0,6,1,31,23,0,13,171,0
5627,1,0,6,1,31,23,0,13,158,0
5628,1,1,0,0,56,18,0,44,3423,4
5629,0,1,0,8,104,30,0,32,31,0
5630,1,1,5,6,73,12,0,35,1460,1
5631,1,0,6,1,31,23,0,5,171,0
5632,1,1,5,1,41,22,0,35,1580,2
5633,0,1,6,6,84,23,0,25,2102,2
5634,1,1,6,6,22,24,0,13,1989,2
5635,0,1,6,6,84,23,0,39,513,0
5636,1,2,6,6,84,23,0,11,2267,2
5637,1,1,5,6,14,26,0,35,2145,2
5638,1,0,6,1,31,23,0,5,158,0
5639,1,1,0,6,39,32,0,11,3239,4
5640,0,2,6,6,84,23,0,10,184,0
5641,1,0,6,1,31,23,0,25,171,0
5642,1,1,5,1,85,12,0,44,2376,2
5643,1,1,5,6,59,32,0,35,2128,2
5644,1,0,6,1,31,23,0,16,171,0
5645,0,0,6,6,104,23,1,21,443,0
5646,1,2,6,6,84,23,0,33,954,1
5647,0,0,6,6,104,23,1,21,443,0
5648,0,0,6,6,104,23,1,21,443,0
5649,1,0,6,1,31,23,0,28,171,0
5650,0,0,6,6,104,23,1,21,443,0
5651,0,0,6,6,104,23,1,21,447,0
5652,1,1,2,1,59,18,0,35,2320,2
5653,0,0,6,6,104,23,1,21,447,0
5654,0,0,6,6,104,23,1,21,447,0
5655,1,0,6,1,31,23,0,48,158,0
5656,1,1,6,1,22,12,0,5,903,1
5657,0,0,6,6,104,23,1,21,447,0
5658,1,1,5,1,59,17,0,0,1221,1
5659,0,1,3,5,50,1,0,44,563,0
5660,1,0,5,1,50,18,0,5,2129,2
5661,1,1,6,6,84,32,0,5,1890,2
5662,1,1,3,1,89,13,0,44,3204,4
5663,1,1,0,4,73,1,0,4,1000,1
5664,1,1,2,1,114,1,0,5,1733,2
5665,0,1,2,6,23,23,0,15,186,0
5666,1,1,2,4,84,23,0,49,1285,1
5667,1,1,6,0,109,20,0,10,996,1
5668,0,1,5,6,8,5,0,39,3062,3
5669,1,4,2,4,39,7,0,35,1700,2
5670,1,1,2,1,52,17,0,5,2642,3
5671,0,0,5,1,62,24,0,10,36,0
5672,1,0,6,1,31,23,0,39,171,0
5673,0,4,2,4,11,24,0,5,607,1
5674,1,1,5,1,113,20,0,20,1418,1
5675,1,1,5,1,56,32,0,5,2866,3
5676,0,1,6,6,84,23,0,23,506,0
5677,1,2,6,6,84,23,0,5,712,1
5678,1,1,2,4,57,7,0,36,2146,2
5679,1,1,0,1,0,0,0,8,1504,1
5680,1,1,0,6,59,1,0,39,2578,3
5681,1,1,5,6,84,18,0,35,1337,1
5682,1,1,6,6,11,32,0,23,2943,3
5683,0,1,1,1,50,16,0,0,1344,1
5684,1,1,0,5,32,4,0,23,1777,2
5685,1,1,6,6,121,21,0,44,1438,1
5686,1,1,0,6,114,32,0,10,694,1
5687,1,5,2,4,120,7,0,5,3439,4
5688,0,2,6,6,84,23,0,38,396,0
5689,1,1,5,1,85,24,1,5,3103,3
5690,1,0,6,1,31,23,0,28,171,0
5691,1,1,0,1,22,12,0,15,2287,2
5692,1,1,0,6,85,23,0,5,1619,2
5693,1,1,5,4,85,24,1,5,2698,3
5694,1,1,1,5,73,12,1,35,2932,3
5695,1,1,1,5,73,12,1,5,3207,4
5696,1,1,0,1,65,32,0,8,2500,3
5697,1,0,6,1,31,23,0,5,171,0
5698,1,1,0,6,39,32,0,5,3238,4
5699,0,0,0,1,22,18,0,10,850,1
5700,1,1,5,1,73,18,1,5,3067,3
5701,1,1,5,1,73,6,1,35,3053,3
5702,1,1,5,1,73,12,1,5,2742,3
5703,1,0,6,1,31,23,0,2,171,0
5704,1,1,3,1,56,32,0,5,2562,3
5705,1,0,6,1,31,23,0,11,158,0
5706,1,0,6,1,31,23,0,25,171,0
5707,1,1,6,1,85,12,0,44,2423,2
5708,1,1,2,4,37,7,0,4,1671,2
5709,1,0,6,1,31,23,0,11,171,0
5710,1,0,6,1,31,23,0,2,158,0
5711,0,1,1,6,56,23,0,35,2283,2
5712,0,1,6,6,90,22,0,0,2162,2
5713,1,1,6,6,11,23,0,0,2726,3
5714,1,0,0,6,56,18,0,6,1614,2
5715,1,1,0,6,70,8,0,35,2374,2
5716,1,0,6,1,31,23,0,5,158,0
5717,1,0,6,1,31,23,0,15,158,0
5718,1,1,5,6,39,23,0,34,2389,2
5719,0,1,6,6,84,23,0,39,333,0
5720,1,1,5,4,85,24,1,0,3183,4
5721,0,1,6,1,73,5,0,5,1859,2
5722,1,1,0,4,8,7,0,35,1288,1
5723,0,1,6,6,84,23,0,6,1473,1
5724,1,2,6,6,84,23,0,25,2779,3
5725,1,1,0,6,26,23,0,46,2331,2
5726,1,0,6,1,31,23,0,15,171,0
5727,0,1,5,6,69,12,0,41,1429,1
5728,1,2,6,6,84,23,0,32,2472,3
5729,1,0,6,1,31,23,0,5,171,0
5730,1,1,2,4,39,7,0,10,1564,2
5731,0,1,0,6,50,16,0,0,685,1
5732,1,1,5,1,22,22,0,35,2181,2
5733,1,1,2,6,73,23,0,46,2391,2
5734,1,1,3,1,39,18,0,0,2565,3
5735,1,0,6,1,31,23,0,19,171,0
5736,1,4,4,8,42,30,0,13,1416,1
5737,1,1,2,4,115,7,0,43,2679,3
5738,1,1,0,1,59,18,0,5,1724,2
5739,1,1,6,1,18,23,0,35,2050,2
5740,1,1,6,6,11,23,0,30,2911,3
5741,1,1,0,6,29,23,0,28,2166,2
5742,1,1,0,1,47,3,0,35,1227,1
5743,0,1,5,1,37,21,0,36,391,0
5744,0,4,6,6,26,23,0,21,1038,1
5745,1,0,6,6,115,6,0,48,663,1
5746,1,4,6,6,34,23,0,24,1265,1
5747,1,1,6,6,26,32,0,44,1899,2
5748,1,0,6,1,31,23,0,4,171,0
5749,1,1,6,6,73,26,0,35,1298,1
5750,0,1,6,6,84,23,0,15,491,0
5751,1,0,6,6,84,23,0,15,1176,1
5752,1,1,6,6,84,23,0,5,210,0
5753,0,1,6,6,84,23,0,11,1875,2
5754,1,1,2,4,56,18,0,28,969,1
5755,1,0,6,1,31,23,0,25,158,0
5756,1,1,0,1,50,18,0,39,2437,2
5757,0,1,2,6,84,7,0,7,288,0
5758,1,1,0,6,23,24,0,5,874,1
5759,1,1,6,6,11,32,0,24,2939,3
5760,1,0,6,1,31,23,0,44,171,0
5761,0,1,6,2,50,16,0,5,2852,3
5762,0,1,5,1,32,21,0,25,587,0
5763,0,1,2,2,77,16,0,4,123,0
5764,1,2,6,6,84,24,0,5,3331,4
5765,0,1,5,1,59,30,0,45,1982,2
5766,0,2,6,6,84,23,0,44,176,0
5767,1,0,6,6,84,23,0,35,2141,2
5768,0,1,5,6,84,12,0,5,1637,2
5769,1,0,6,1,31,23,0,10,171,0
5770,0,1,6,6,37,23,0,23,338,0
5771,0,1,5,1,50,16,0,5,309,0
5772,1,2,6,6,22,23,0,0,418,0
5773,1,1,5,6,22,18,0,46,953,1
5774,1,1,2,1,22,32,0,35,1203,1
5775,1,1,5,1,56,12,1,35,3393,4
5776,1,1,5,1,87,23,0,5,2583,3
5777,1,1,1,5,115,12,1,5,3528,5
5778,1,2,6,6,84,23,0,45,2161,2
5779,1,1,6,1,67,18,0,15,3054,3
5780,1,3,6,4,23,24,0,5,1870,2
5781,1,1,6,1,22,22,0,5,2801,3
5782,0,1,6,6,70,23,0,2,2857,3
5783,1,1,5,1,22,9,0,44,2346,2
5784,1,0,6,1,31,23,0,5,171,0
5785,1,1,2,6,43,32,0,28,1904,2
5786,1,1,3,6,86,22,0,5,1086,1
5787,1,1,6,1,69,12,0,15,600,1
5788,1,1,0,6,15,24,0,38,2388,2
5789,1,0,2,4,39,32,0,10,2599,3
5790,0,1,6,6,56,23,0,36,1171,1
5791,1,0,6,1,31,23,0,19,158,0
5792,1,1,2,6,84,32,0,35,2784,3
5793,1,1,0,6,59,1,0,11,1199,1
5794,1,1,2,4,15,16,0,38,1878,2
5795,1,1,2,4,15,16,0,38,1622,2
5796,1,1,0,1,56,1,0,11,1582,2
5797,1,1,2,4,15,16,0,38,1931,2
5798,1,1,6,6,84,23,0,38,3480,4
5799,1,1,2,4,15,16,0,38,1971,2
5800,1,2,6,6,84,23,0,24,1767,2
5801,1,2,6,6,84,23,0,46,2272,2
5802,1,1,6,6,26,32,0,44,1506,1
5803,1,1,5,1,22,22,0,5,884,1
5804,1,1,6,6,73,26,0,35,1242,1
5805,1,1,6,6,26,32,0,44,1534,2
5806,1,4,2,4,53,16,0,36,1294,1
5807,1,2,6,6,84,24,0,48,3304,4
5808,1,1,6,6,84,23,0,25,952,1
5809,0,1,6,6,76,21,0,20,406,0
5810,1,2,6,6,84,24,0,5,2991,3
5811,0,1,5,6,22,12,0,35,248,0
5812,1,1,1,0,29,9,0,5,3253,4
5813,1,2,6,6,84,24,0,5,2993,3
5814,1,0,6,1,31,23,0,7,171,0
5815,1,1,5,6,14,21,0,35,1638,2
5816,0,1,6,1,59,22,0,35,956,1
5817,1,5,2,1,56,24,0,6,1706,2
5818,1,1,6,1,85,12,0,44,1905,2
5819,1,2,6,6,84,23,0,11,1494,1
5820,1,1,4,8,99,6,0,8,1520,2
5821,1,1,0,6,39,13,0,0,1723,2
5822,1,1,6,6,23,23,0,4,870,1
5823,1,1,6,6,47,3,0,5,3177,4
5824,0,5,6,8,84,7,0,20,1324,1
5825,1,1,6,6,11,23,0,13,3129,3
5826,0,1,6,6,76,21,0,20,491,0
5827,1,0,6,1,31,23,0,41,171,0
5828,1,2,6,6,84,24,0,48,3317,4
5829,1,1,6,6,84,23,0,35,2843,3
5830,1,0,6,6,84,23,0,5,1725,2
5831,1,0,5,6,8,18,0,28,993,1
5832,1,1,0,2,118,20,0,5,1001,1
5833,1,1,6,1,50,16,0,5,1338,1
5834,1,0,6,1,31,23,0,5,171,0
5835,1,1,6,6,11,23,0,30,2732,3
5836,1,2,6,6,84,24,0,5,3313,4
5837,1,0,2,6,26,7,0,44,1592,2
5838,0,1,5,1,32,12,0,11,880,1
5839,1,2,6,6,84,23,0,20,913,1
5840,1,1,2,1,42,30,0,13,2508,3
5841,1,4,2,4,115,7,0,44,1564,2
5842,1,2,6,6,84,24,0,5,3311,4
5843,1,1,0,2,118,18,0,45,949,1
5844,1,0,6,1,31,23,0,2,171,0
5845,1,1,3,1,83,5,0,5,3045,3
5846,1,0,6,1,31,23,0,24,171,0
5847,1,4,2,4,77,1,0,11,1065,1
5848,1,1,0,1,109,14,0,5,1630,2
5849,1,1,0,1,43,22,0,0,3260,4
5850,1,1,0,6,39,23,0,46,2171,2
5851,1,1,2,4,39,1,0,15,2742,3
5852,1,1,0,1,59,32,0,5,1566,2
5853,1,1,0,4,70,20,0,43,3240,4
5854,1,2,6,6,84,23,0,6,1788,2
5855,1,1,5,6,23,27,0,7,2870,3
5856,1,4,6,6,78,23,0,25,3606,6
5857,1,2,6,6,84,23,0,41,733,1
5858,1,0,6,6,84,23,0,5,1002,1
5860,1,2,6,6,84,32,0,5,3556,5
5861,1,4,0,4,109,32,0,0,1599,2
5862,1,1,0,4,11,12,0,5,1035,1
5863,1,2,6,6,84,24,0,5,3332,4
5864,1,1,5,6,59,9,0,5,1831,2
5865,0,2,6,6,84,23,0,5,3386,4
5866,1,1,2,4,39,7,0,15,1821,2
5867,1,2,6,6,84,24,0,5,3330,4
5868,1,1,6,6,85,12,1,44,3583,5
5869,1,1,2,4,37,7,0,45,1821,2
5870,1,1,0,1,15,18,0,38,3087,3
5871,1,1,6,6,63,0,0,39,381,0
5872,0,1,6,6,84,23,0,23,1633,2
5873,0,1,6,6,84,23,0,15,1835,2
5874,1,4,2,4,64,7,0,10,1727,2
5875,1,1,5,1,84,27,0,44,1007,1
5876,1,1,1,6,70,32,0,5,2921,3
5877,1,4,2,4,39,7,0,35,1735,2
5878,1,5,2,4,65,1,0,2,1174,1
5879,1,1,5,1,85,12,0,44,1991,2
5880,1,2,6,6,84,23,0,6,1928,2
5881,1,1,5,1,64,5,0,44,2283,2
5882,1,2,2,4,23,23,0,34,2268,2
5883,1,4,2,4,39,7,0,35,1824,2
5884,1,1,2,4,39,7,0,15,2930,3
5885,1,1,5,6,109,32,0,46,986,1
5886,1,1,2,4,37,7,0,24,2752,3
5887,0,0,5,6,84,23,0,25,9,0
5888,0,1,6,6,84,23,0,36,605,1
5889,1,1,0,6,22,23,0,35,832,1
5890,1,4,2,4,39,7,0,35,1672,2
5891,1,4,2,4,39,7,0,35,1824,2
5892,1,4,2,4,39,7,0,35,1791,2
5893,1,1,5,6,109,32,0,10,986,1
5894,1,1,0,1,59,3,0,5,1785,2
5895,1,1,2,4,39,7,0,45,1873,2
5896,1,1,2,4,39,7,0,35,1847,2
5897,1,4,2,4,39,7,0,5,1182,1
5898,1,2,2,4,39,1,0,39,2174,2
5899,1,4,2,4,26,7,0,32,1752,2
5900,1,1,1,6,30,20,0,5,2503,3
5901,1,0,6,1,31,23,0,2,171,0
5902,1,1,1,1,22,34,0,44,2562,3
5903,1,1,2,4,64,7,0,6,2850,3
5904,1,1,5,1,23,9,0,14,2520,3
5905,1,0,6,1,31,23,0,28,171,0
5906,1,1,0,1,26,20,0,5,3365,4
5907,1,0,6,1,31,23,0,5,171,0
5908,1,1,0,1,70,22,0,7,2667,3
5909,1,0,2,1,31,11,0,43,148,0
5910,1,1,0,1,39,13,0,5,3072,3
5911,1,1,0,1,39,14,0,5,3026,3
5912,1,1,5,1,86,9,0,35,2562,3
5913,1,1,5,6,84,23,0,28,1506,1
5914,1,1,2,4,84,7,0,49,1036,1
5915,1,1,5,1,4,32,0,0,2753,3
5916,1,1,2,4,45,7,0,8,1763,2
5917,1,1,0,4,39,7,0,35,2930,3
5918,1,1,2,4,26,24,0,44,1589,2
5919,1,4,2,4,104,1,0,32,980,1
5920,1,1,2,4,39,7,0,35,1564,2
5921,0,1,6,6,84,23,0,36,427,0
5922,1,1,5,1,22,22,0,46,1745,2
5923,1,1,5,6,75,18,0,0,2194,2
5924,1,4,2,4,39,7,0,0,1624,2
5925,1,4,4,1,84,22,0,23,1007,1
5926,1,1,2,4,39,7,0,24,2099,2
5927,1,1,5,6,39,23,0,46,2307,2
5928,1,1,0,6,59,12,0,5,2742,3
5929,1,4,6,4,50,16,0,23,605,1
5930,1,1,6,6,73,3,0,8,2328,2
5931,1,1,5,1,67,22,0,5,1369,1
5932,1,4,6,6,34,23,0,24,1265,1
5933,1,0,5,1,57,18,0,8,603,1
5934,0,1,0,0,50,16,0,5,267,0
5935,0,1,5,1,50,29,0,0,269,0
5936,1,2,2,4,60,7,0,45,1741,2
5937,1,1,2,1,54,32,0,13,1514,1
5938,0,1,6,6,84,23,0,36,375,0
5939,1,1,6,6,85,12,1,44,3002,3
5940,1,4,2,4,22,7,0,48,2172,2
5941,1,2,6,6,84,23,0,0,52,0
5942,0,1,6,6,22,23,0,25,312,0
5943,0,1,6,6,37,23,0,11,675,1
5944,1,1,6,2,50,16,0,44,1845,2
5945,1,0,6,1,31,23,0,19,171,0
5946,1,1,2,4,26,7,0,16,1921,2
5947,1,0,0,4,77,1,0,43,762,1
5948,1,1,5,1,73,20,1,35,3264,4
5949,0,1,6,6,56,23,0,28,2055,2
5950,1,5,4,8,30,9,0,35,1602,2
5951,1,4,2,6,7,23,0,23,857,1
5952,1,1,5,1,73,5,0,5,3578,5
5953,1,1,2,4,24,7,0,7,1240,1
5954,1,1,2,4,26,7,0,35,2246,2
5955,1,1,2,4,26,7,0,32,2171,2
5956,1,4,2,4,37,7,0,44,2759,3
5957,1,1,2,4,70,30,0,7,1539,2
5958,1,1,6,6,29,31,0,0,2073,2
5959,1,1,0,6,109,20,0,0,2458,3
5960,1,1,2,4,39,7,0,5,1413,1
5961,1,2,6,6,84,24,0,38,3305,4
5962,1,1,5,1,64,20,0,20,2454,3
5963,1,1,2,4,26,7,0,45,1998,2
5964,0,1,5,6,84,23,0,46,31,0
5965,1,1,1,1,70,20,0,7,3219,4
5966,1,1,2,6,84,32,0,10,2643,3
5967,1,1,2,4,26,7,0,18,2150,2
5968,1,1,5,6,109,20,0,0,2243,2
5969,0,2,6,6,84,23,0,16,1535,2
5970,1,4,2,4,26,7,0,35,1213,1
5971,1,1,2,4,34,7,0,4,2348,2
5972,1,1,2,4,39,7,0,5,2213,2
5973,1,4,2,4,39,1,0,49,1866,2
5974,1,4,2,4,39,7,0,45,1828,2
5975,1,2,6,6,84,22,0,0,2379,2
5976,1,4,2,4,48,7,0,4,1798,2
5977,1,1,2,4,64,7,0,16,2149,2
5978,1,1,2,6,39,7,0,34,2431,2
5979,1,1,5,6,22,23,0,5,2901,3
5980,0,1,6,6,84,23,0,36,456,0
5981,1,1,2,4,45,7,0,46,2197,2
5982,1,1,1,6,118,27,0,45,1359,1
5983,1,1,2,4,39,7,0,35,2703,3
5984,1,1,2,4,26,7,0,15,2742,3
5985,1,4,2,4,26,7,0,14,1849,2
5986,1,1,2,4,26,23,0,25,1079,1
5987,1,4,2,4,39,7,0,35,1735,2
5988,1,0,2,8,31,11,0,44,295,0
5989,0,1,6,6,84,23,0,36,343,0
5990,1,1,0,1,77,16,0,28,1649,2
5991,1,4,2,4,26,7,0,6,3016,3
5992,1,1,1,1,70,20,0,15,2917,3
5993,1,1,2,4,39,7,0,5,1791,2
5994,1,1,1,1,26,22,0,15,2362,2
5995,0,0,6,6,84,18,0,35,337,0
5996,1,1,5,4,56,6,0,39,2079,2
5997,1,1,2,4,64,7,0,2,2905,3
5998,1,1,2,4,64,7,0,8,2714,3
5999,1,4,2,4,37,7,0,10,2765,3
6000,1,1,0,6,22,30,0,17,1104,1
6001,1,4,2,4,45,7,0,8,1789,2
6002,1,1,2,4,39,7,0,42,2763,3
6003,1,1,6,6,22,22,0,20,2511,3
6004,1,1,6,4,67,23,0,35,2544,3
6005,1,0,6,1,31,23,0,5,171,0
6006,1,1,0,4,39,7,0,35,2930,3
6007,1,1,2,4,25,7,0,35,1674,2
6008,1,1,5,5,7,12,0,23,1924,2
6009,1,5,2,1,22,18,0,44,2019,2
6010,1,1,2,4,26,7,0,35,1772,2
6011,1,1,2,4,22,7,0,44,2327,2
6012,1,1,2,4,26,7,0,4,1640,2
6013,1,1,2,4,22,1,0,28,2412,2
6014,1,1,0,1,59,18,0,35,2244,2
6015,1,1,2,6,43,32,0,48,1903,2
6016,1,4,4,8,36,15,0,8,644,1
6017,1,1,0,0,56,18,0,44,3391,4
6018,1,1,6,1,84,23,0,35,2126,2
6019,1,2,6,6,84,23,0,11,1904,2
6020,1,1,6,4,23,32,0,15,2121,2
6021,0,1,6,6,0,23,0,23,698,1
6022,1,1,2,4,64,7,0,44,2304,2
6023,0,1,6,1,82,12,0,5,768,1
6024,1,1,6,5,84,23,0,35,3176,4
6025,1,1,6,2,63,1,0,5,183,0
6026,1,2,6,6,84,23,0,32,2103,2
6027,1,1,5,1,59,3,0,5,2569,3
6028,1,2,6,6,84,23,0,44,1851,2
6029,1,0,6,1,31,23,0,36,171,0
6030,1,1,0,4,39,20,0,35,3126,3
6031,0,1,5,1,39,18,0,10,1279,1
6032,1,1,0,1,84,21,0,49,3474,4
6033,1,1,2,4,26,7,0,20,2019,2
6034,1,1,2,4,26,7,0,5,1786,2
6035,1,1,6,6,56,18,0,5,2823,3
6036,1,0,6,6,84,23,0,5,1725,2
6037,1,1,5,4,23,24,0,44,2317,2
6038,1,1,6,1,84,31,0,35,2047,2
6039,0,1,6,6,0,23,0,11,894,1
6040,1,1,0,1,86,23,0,35,1576,2
6041,1,1,2,4,45,7,0,8,1469,1
6042,1,1,2,4,31,7,0,24,1789,2
6043,1,1,2,4,26,7,0,35,1636,2
6044,1,4,2,4,64,7,0,2,3058,3
6045,1,0,6,1,31,23,0,15,171,0
6046,1,1,0,3,9,31,0,35,674,1
6047,1,1,5,1,77,16,0,28,2289,2
6048,1,1,2,4,39,7,0,35,1574,2
6049,1,1,0,4,26,7,0,35,1852,2
6050,1,1,2,4,31,7,0,23,947,1
6051,1,1,2,1,72,32,0,0,1297,1
6052,1,1,5,6,115,27,0,5,942,1
6053,1,1,6,6,73,28,0,35,2539,3
6054,1,1,0,6,59,7,0,0,1805,2
6055,1,0,6,1,31,23,0,17,171,0
6056,1,1,2,4,45,7,0,46,2146,2
6057,1,4,2,4,26,7,0,4,2128,2
6058,0,1,6,6,48,23,0,23,397,0
6059,1,1,0,1,22,12,0,15,2287,2
6060,1,1,2,4,8,7,0,46,1964,2
6061,1,0,6,1,31,23,0,39,171,0
6062,1,1,2,4,50,7,0,32,1584,2
6063,1,3,6,6,67,23,0,0,944,1
6064,1,0,6,1,31,23,0,16,171,0
6065,1,1,2,4,70,7,0,8,2037,2
6066,1,1,1,5,73,12,1,5,2746,3
6067,1,1,5,3,63,19,0,35,443,0
6068,1,1,5,1,56,32,0,5,2549,3
6069,1,4,2,4,115,7,0,24,1478,1
6070,1,1,6,6,11,23,0,15,2737,3
6071,1,0,6,1,31,23,0,31,171,0
6072,1,1,6,6,22,12,0,30,924,1
6073,1,0,6,1,31,23,0,7,171,0
6074,1,2,6,6,84,23,0,5,1903,2
6075,1,2,6,6,84,23,0,48,3533,5
6076,0,1,5,6,39,18,0,46,2293,2
6077,1,1,0,4,15,24,0,38,2372,2
6078,1,1,5,6,67,9,0,35,2095,2
6079,0,1,2,2,77,24,0,4,129,0
6080,1,2,6,6,84,23,0,5,748,1
6081,1,1,0,1,39,4,0,46,1406,1
6082,1,1,0,1,84,22,0,35,1939,2
6083,1,4,2,4,39,32,0,24,1876,2
6084,1,1,2,4,64,1,0,10,1732,2
6085,1,1,2,1,39,23,0,0,1250,1
6086,1,1,5,6,59,18,0,39,2656,3
6087,1,1,2,4,37,7,0,44,2113,2
6088,1,1,2,4,39,7,0,5,2930,3
6089,1,1,6,6,104,23,0,35,464,0
6090,1,1,2,4,64,7,0,16,1667,2
6091,1,1,0,1,39,32,0,20,1603,2
6092,1,4,0,4,50,1,0,44,853,1
6093,1,2,6,6,84,23,0,44,591,0
6094,1,1,6,5,22,22,0,5,1893,2
6095,1,1,5,1,76,12,0,6,2622,3
6096,1,1,5,1,21,18,0,5,2897,3
6098,1,1,5,1,73,8,0,15,3027,3
6099,0,1,2,6,48,23,0,46,426,0
6100,1,1,5,1,57,17,0,28,2858,3
6101,1,1,0,6,39,23,0,46,2310,2
6102,1,1,0,0,56,18,0,44,2802,3
6103,1,1,1,6,73,32,0,15,809,1
6104,1,0,6,1,31,23,0,5,171,0
6105,1,1,2,4,63,19,0,13,400,0
6106,1,1,5,1,22,12,0,5,2925,3
6107,1,1,6,6,59,23,0,46,1770,2
6108,0,1,6,6,70,23,0,15,2379,2
6109,1,1,5,1,86,9,0,5,1617,2
6110,1,4,2,4,15,16,0,38,1991,2
6111,1,1,2,6,73,32,0,24,622,1
6112,1,4,6,4,67,23,0,35,2078,2
6113,1,1,0,4,8,7,0,35,1308,1
6114,0,1,6,6,84,23,0,39,347,0
6115,1,1,0,1,73,22,0,5,3256,4
6116,1,1,5,1,21,12,1,5,2885,3
6117,1,1,5,6,56,23,0,5,2977,3
6118,1,1,5,1,59,12,0,35,3121,3
6119,1,1,6,6,93,32,0,35,1470,1
6120,1,1,6,1,73,27,0,14,1877,2
6121,1,1,0,0,104,23,0,32,1978,2
6122,1,1,0,1,50,16,0,11,1350,1
6123,1,1,0,4,23,0,0,44,3621,6
6124,0,1,6,6,22,23,0,36,1313,1
6125,1,1,5,1,22,12,0,48,2820,3
6126,1,1,0,0,56,18,0,44,3420,4
6127,1,1,0,1,102,37,0,0,1360,1
6128,0,1,6,6,72,23,0,49,672,1
6129,1,1,0,6,39,7,0,20,1136,1
6130,1,0,6,1,31,23,0,36,171,0
6131,0,0,5,6,84,23,0,24,290,0
6132,1,1,0,6,39,13,0,0,1723,2
6133,1,1,1,1,59,12,0,35,1808,2
6134,1,1,5,1,56,18,0,44,3502,5
6135,1,1,5,1,59,18,0,5,2410,2
6136,1,1,5,0,76,32,0,0,1763,2
6137,0,1,0,0,50,23,0,5,857,1
6138,1,2,6,6,84,23,0,35,1603,2
6139,1,1,5,1,56,18,0,15,2305,2
6140,1,1,2,4,23,24,0,41,378,0
6141,0,1,6,6,84,23,0,24,1674,2
6142,1,1,4,6,84,37,0,35,1825,2
6143,1,1,0,6,77,16,0,28,1750,2
6144,0,0,5,6,56,23,0,46,1516,2
6145,1,1,2,1,56,32,0,39,1980,2
6146,1,1,5,1,39,20,0,46,2707,3
6147,1,0,6,1,31,23,0,44,171,0
6148,1,1,0,0,6,0,0,20,1555,2
6149,1,1,5,6,67,12,0,35,1694,2
6150,1,1,5,1,56,18,0,15,2060,2
6151,1,1,0,6,24,12,0,5,1483,1
6152,1,0,6,6,29,9,0,11,1049,1
6153,1,3,2,6,15,24,0,38,2033,2
6154,1,4,0,0,73,3,0,16,1215,1
6156,1,5,0,8,11,1,0,15,867,1
6157,1,0,6,1,31,23,0,31,171,0
6158,0,1,2,1,84,12,0,23,1144,1
6159,1,1,2,4,50,16,0,5,2051,2
6160,0,1,6,6,70,23,0,24,645,1
6161,1,1,0,4,46,7,0,16,3009,3
6162,1,1,5,1,22,25,0,44,2411,2
6164,1,2,6,6,84,23,0,35,90,0
6165,1,1,5,1,85,30,0,44,3202,4
6166,1,1,0,4,23,26,0,15,2935,3
6167,1,1,5,1,56,12,0,15,1873,2
6168,1,1,1,5,115,12,1,5,3208,4
6169,0,1,6,6,0,23,0,36,792,1
6170,1,2,6,6,84,24,0,5,2982,3
6171,1,1,5,1,39,4,0,46,1790,2
6172,0,0,5,0,56,18,0,5,576,0
6173,1,1,6,6,84,23,0,44,1963,2
6174,1,1,2,2,42,21,0,5,2976,3
6175,1,1,1,1,77,16,0,28,1795,2
6176,0,1,6,6,84,23,0,36,251,0
6177,1,1,5,1,67,20,0,10,2182,2
6178,1,0,5,1,85,6,0,37,1576,2
6179,1,2,6,6,51,23,0,5,3014,3
6180,1,1,0,4,65,24,0,23,729,1
6181,0,1,0,0,51,20,0,10,251,0
6182,1,1,5,1,56,18,0,15,1926,2
6183,1,1,1,1,77,16,0,46,1795,2
6184,1,2,6,6,84,23,0,44,2404,2
6185,1,1,5,1,21,18,0,5,2990,3
6186,1,2,2,4,23,23,0,5,2227,2
6187,1,1,0,0,50,36,0,5,3575,5
6188,0,1,1,1,22,18,0,11,2613,3
6189,1,1,0,1,56,7,0,11,2829,3
6190,0,1,6,6,84,23,0,25,1734,2
6191,1,1,3,1,73,20,0,36,2621,3
6192,0,0,5,5,32,12,0,28,355,0
6193,1,1,6,6,22,23,0,13,1450,1
6194,1,1,0,1,114,17,0,5,2017,2
6195,1,1,5,6,4,12,0,5,1427,1
6196,1,0,6,1,31,23,0,29,171,0
6197,1,1,6,1,108,5,0,10,1825,2
6198,1,1,0,0,56,18,0,44,3421,4
6199,0,1,6,6,108,23,0,46,311,0
6200,1,0,6,1,31,23,0,18,213,0
6201,1,1,2,6,121,21,0,0,908,1
6202,1,1,0,1,100,28,0,44,1886,2
6203,1,4,2,4,115,7,0,36,1576,2
6204,1,2,6,6,84,23,0,35,1630,2
6205,1,1,0,1,67,22,0,35,1358,1
